"Notes"	"Census Region"	"Census Region Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	40	229213	17.5
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	45	224257	20.1
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	24	209076	11.5
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"45-49 years"	"45-49"	34	199161	17.1
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"50-54 years"	"50-54"	46	201148	22.9
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"55-59 years"	"55-59"	48	227320	21.1
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	29	234845	12.3
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"65-69 years"	"65-69"	16	217060	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"35-39 years"	"35-39"	10	19619	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	43	251540	17.1
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	99	236391	41.9
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	103	261428	39.4
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	106	253611	41.8
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	101	245120	41.2
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	72	226062	31.8
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	56	207730	27.0
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	65	207819	31.3
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	71	221856	32.0
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	54	226376	23.9
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"65-69 years"	"65-69"	28	204635	13.7
	"Census Region 4: West"	"CENS-R4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"70-74 years"	"70-74"	11	174952	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	11	243626	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	30	210104	14.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	39	226776	17.2
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	56	235147	23.8
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	56	227783	24.6
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	50	216245	23.1
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"45-49 years"	"45-49"	42	197338	21.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"50-54 years"	"50-54"	51	203841	25.0
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"55-59 years"	"55-59"	39	220804	17.7
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	45	234462	19.2
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"65-69 years"	"65-69"	17	217859	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"70-74 years"	"70-74"	14	188595	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"30-34 years"	"30-34"	21	23196	90.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"35-39 years"	"35-39"	17	20124	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	13	15994	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	11	12670	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	31	261362	11.9
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	76	236484	32.1
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	125	252010	49.6
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	176	258825	68.0
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	139	254161	54.7
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	114	237918	47.9
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	88	211433	41.6
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	106	215131	49.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	76	222592	34.1
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	75	231855	32.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"65-69 years"	"65-69"	44	210639	20.9
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"70-74 years"	"70-74"	19	179931	Unreliable
"---"
"Dataset: Multiple Cause of Death, 2018-2021, Single Race"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);"
"T40.6 (Other and unspecified narcotics)"
"States: Barbour County, AL (01005); Bibb County, AL (01007); Blount County, AL (01009); Bullock County, AL (01011); Butler"
"County, AL (01013); Calhoun County, AL (01015); Chambers County, AL (01017); Cherokee County, AL (01019); Chilton County, AL"
"(01021); Choctaw County, AL (01023); Clarke County, AL (01025); Clay County, AL (01027); Cleburne County, AL (01029); Colbert"
"County, AL (01033); Conecuh County, AL (01035); Coosa County, AL (01037); Covington County, AL (01039); Crenshaw County, AL"
"(01041); Cullman County, AL (01043); Dale County, AL (01045); Dallas County, AL (01047); DeKalb County, AL (01049); Escambia"
"County, AL (01053); Etowah County, AL (01055); Fayette County, AL (01057); Franklin County, AL (01059); Geneva County, AL"
"(01061); Greene County, AL (01063); Hale County, AL (01065); Henry County, AL (01067); Jackson County, AL (01071); Lamar County,"
"AL (01075); Lawrence County, AL (01079); Lowndes County, AL (01085); Marengo County, AL (01091); Marion County, AL (01093);"
"Marshall County, AL (01095); Monroe County, AL (01099); Perry County, AL (01105); Pickens County, AL (01107); Randolph County,"
"AL (01111); Russell County, AL (01113); St. Clair County, AL (01115); Talladega County, AL (01121); Tallapoosa County, AL"
"(01123); Walker County, AL (01127); Washington County, AL (01129); Wilcox County, AL (01131); Winston County, AL (01133);"
"Aleutians East Borough, AK (02013); Aleutians West Census Area, AK (02016); Bethel Census Area, AK (02050); Bristol Bay Borough,"
"AK (02060); Denali Borough, AK (02068); Dillingham Census Area, AK (02070); Lake and Peninsula Borough, AK (02164); Nome Census"
"Area, AK (02180); North Slope Borough, AK (02185); Northwest Arctic Borough, AK (02188); Wade Hampton Census Area, AK (02270);"
"Yukon-Koyukuk Census Area, AK (02290); Apache County, AZ (04001); Gila County, AZ (04007); Graham County, AZ (04009); Greenlee"
"County, AZ (04011); La Paz County, AZ (04012); Mohave County, AZ (04015); Navajo County, AZ (04017); Pinal County, AZ (04021);"
"Yuma County, AZ (04027); Arkansas County, AR (05001); Ashley County, AR (05003); Baxter County, AR (05005); Boone County, AR"
"(05009); Bradley County, AR (05011); Calhoun County, AR (05013); Chicot County, AR (05017); Clay County, AR (05021); Cleburne"
"County, AR (05023); Cleveland County, AR (05025); Columbia County, AR (05027); Conway County, AR (05029); Crawford County, AR"
"(05033); Crittenden County, AR (05035); Cross County, AR (05037); Dallas County, AR (05039); Desha County, AR (05041); Franklin"
"County, AR (05047); Fulton County, AR (05049); Grant County, AR (05053); Greene County, AR (05055); Hempstead County, AR"
"(05057); Hot Spring County, AR (05059); Howard County, AR (05061); Independence County, AR (05063); Izard County, AR (05065);"
"Jackson County, AR (05067); Jefferson County, AR (05069); Johnson County, AR (05071); Lafayette County, AR (05073); Lawrence"
"County, AR (05075); Lee County, AR (05077); Little River County, AR (05081); Logan County, AR (05083); Madison County, AR"
"(05087); Marion County, AR (05089); Miller County, AR (05091); Mississippi County, AR (05093); Monroe County, AR (05095);"
"Montgomery County, AR (05097); Nevada County, AR (05099); Newton County, AR (05101); Ouachita County, AR (05103); Perry County,"
"AR (05105); Phillips County, AR (05107); Pike County, AR (05109); Poinsett County, AR (05111); Polk County, AR (05113); Prairie"
"County, AR (05117); Randolph County, AR (05121); St. Francis County, AR (05123); Scott County, AR (05127); Searcy County, AR"
"(05129); Sevier County, AR (05133); Sharp County, AR (05135); Stone County, AR (05137); Van Buren County, AR (05141); Woodruff"
"County, AR (05147); Yell County, AR (05149); Amador County, CA (06005); Calaveras County, CA (06009); Colusa County, CA (06011);"
"Del Norte County, CA (06015); Glenn County, CA (06021); Imperial County, CA (06025); Kern County, CA (06029); Kings County, CA"
"(06031); Lake County, CA (06033); Lassen County, CA (06035); Madera County, CA (06039); Merced County, CA (06047); San Benito"
"County, CA (06069); San Joaquin County, CA (06077); Stanislaus County, CA (06099); Sutter County, CA (06101); Tehama County, CA"
"(06103); Trinity County, CA (06105); Tulare County, CA (06107); Yuba County, CA (06115); Baca County, CO (08009); Bent County,"
"CO (08011); Cheyenne County, CO (08017); Fremont County, CO (08043); Kiowa County, CO (08061); Kit Carson County, CO (08063);"
"Las Animas County, CO (08071); Lincoln County, CO (08073); Moffat County, CO (08081); Morgan County, CO (08087); Otero County,"
"CO (08089); Prowers County, CO (08099); Rio Blanco County, CO (08103); Baker County, FL (12003); Calhoun County, FL (12013);"
"Citrus County, FL (12017); Columbia County, FL (12023); DeSoto County, FL (12027); Dixie County, FL (12029); Franklin County, FL"
"(12037); Gadsden County, FL (12039); Gilchrist County, FL (12041); Glades County, FL (12043); Gulf County, FL (12045); Hamilton"
"County, FL (12047); Hardee County, FL (12049); Hernando County, FL (12053); Highlands County, FL (12055); Holmes County, FL"
"(12059); Jackson County, FL (12063); Lafayette County, FL (12067); Levy County, FL (12075); Liberty County, FL (12077); Madison"
"County, FL (12079); Okeechobee County, FL (12093); Putnam County, FL (12107); Suwannee County, FL (12121); Wakulla County, FL"
"(12129); Washington County, FL (12133); Appling County, GA (13001); Atkinson County, GA (13003); Bacon County, GA (13005); Baker"
"County, GA (13007); Banks County, GA (13011); Barrow County, GA (13013); Bartow County, GA (13015); Ben Hill County, GA (13017);"
"Berrien County, GA (13019); Bleckley County, GA (13023); Brantley County, GA (13025); Brooks County, GA (13027); Burke County,"
"GA (13033); Butts County, GA (13035); Camden County, GA (13039); Candler County, GA (13043); Carroll County, GA (13045);"
"Charlton County, GA (13049); Clay County, GA (13061); Clayton County, GA (13063); Clinch County, GA (13065); Coffee County, GA"
"(13069); Colquitt County, GA (13071); Cook County, GA (13075); Crawford County, GA (13079); Crisp County, GA (13081); Dade"
"County, GA (13083); Decatur County, GA (13087); Dodge County, GA (13091); Dooly County, GA (13093); Early County, GA (13099);"
"Echols County, GA (13101); Elbert County, GA (13105); Emanuel County, GA (13107); Evans County, GA (13109); Franklin County, GA"
"(13119); Glascock County, GA (13125); Gordon County, GA (13129); Grady County, GA (13131); Habersham County, GA (13137);"
"Haralson County, GA (13143); Hart County, GA (13147); Heard County, GA (13149); Irwin County, GA (13155); Jeff Davis County, GA"
"(13161); Jefferson County, GA (13163); Jenkins County, GA (13165); Johnson County, GA (13167); Jones County, GA (13169); Lamar"
"County, GA (13171); Lanier County, GA (13173); Laurens County, GA (13175); Liberty County, GA (13179); Lincoln County, GA"
"(13181); Long County, GA (13183); McDuffie County, GA (13189); Macon County, GA (13193); Madison County, GA (13195); Marion"
"County, GA (13197); Meriwether County, GA (13199); Miller County, GA (13201); Mitchell County, GA (13205); Montgomery County, GA"
"(13209); Murray County, GA (13213); Newton County, GA (13217); Oglethorpe County, GA (13221); Pierce County, GA (13229); Pike"
"County, GA (13231); Polk County, GA (13233); Pulaski County, GA (13235); Quitman County, GA (13239); Randolph County, GA"
"(13243); Schley County, GA (13249); Screven County, GA (13251); Seminole County, GA (13253); Spalding County, GA (13255); Sumter"
"County, GA (13261); Talbot County, GA (13263); Tattnall County, GA (13267); Taylor County, GA (13269); Terrell County, GA"
"(13273); Tift County, GA (13277); Toombs County, GA (13279); Treutlen County, GA (13283); Troup County, GA (13285); Turner"
"County, GA (13287); Twiggs County, GA (13289); Upson County, GA (13293); Walker County, GA (13295); Ware County, GA (13299);"
"Warren County, GA (13301); Washington County, GA (13303); Wayne County, GA (13305); Webster County, GA (13307); Wheeler County,"
"GA (13309); Whitfield County, GA (13313); Wilcox County, GA (13315); Wilkes County, GA (13317); Wilkinson County, GA (13319);"
"Worth County, GA (13321); Adams County, ID (16003); Bear Lake County, ID (16007); Benewah County, ID (16009); Camas County, ID"
"(16025); Canyon County, ID (16027); Caribou County, ID (16029); Cassia County, ID (16031); Clearwater County, ID (16035); Elmore"
"County, ID (16039); Franklin County, ID (16041); Gem County, ID (16045); Gooding County, ID (16047); Jerome County, ID (16053);"
"Lincoln County, ID (16063); Minidoka County, ID (16067); Oneida County, ID (16071); Owyhee County, ID (16073); Payette County,"
"ID (16075); Power County, ID (16077); Shoshone County, ID (16079); Twin Falls County, ID (16083); Washington County, ID (16087);"
"Alexander County, IL (17003); Brown County, IL (17009); Calhoun County, IL (17013); Carroll County, IL (17015); Cass County, IL"
"(17017); Christian County, IL (17021); Clark County, IL (17023); Clay County, IL (17025); Crawford County, IL (17033);"
"Cumberland County, IL (17035); Douglas County, IL (17041); Edgar County, IL (17045); Edwards County, IL (17047); Fayette County,"
"IL (17051); Franklin County, IL (17055); Fulton County, IL (17057); Gallatin County, IL (17059); Greene County, IL (17061);"
"Hamilton County, IL (17065); Hardin County, IL (17069); Iroquois County, IL (17075); Jasper County, IL (17079); Jefferson"
"County, IL (17081); Jersey County, IL (17083); Johnson County, IL (17087); Knox County, IL (17095); LaSalle County, IL (17099);"
"Lawrence County, IL (17101); Lee County, IL (17103); Livingston County, IL (17105); Logan County, IL (17107); Macoupin County,"
"IL (17117); Marion County, IL (17121); Marshall County, IL (17123); Mason County, IL (17125); Massac County, IL (17127); Mercer"
"County, IL (17131); Montgomery County, IL (17135); Morgan County, IL (17137); Moultrie County, IL (17139); Perry County, IL"
"(17145); Pike County, IL (17149); Pope County, IL (17151); Pulaski County, IL (17153); Putnam County, IL (17155); Randolph"
"County, IL (17157); Saline County, IL (17165); Schuyler County, IL (17169); Scott County, IL (17171); Shelby County, IL (17173);"
"Stark County, IL (17175); Stephenson County, IL (17177); Vermilion County, IL (17183); Wabash County, IL (17185); Wayne County,"
"IL (17191); White County, IL (17193); Whiteside County, IL (17195); Adams County, IN (18001); Benton County, IN (18007);"
"Blackford County, IN (18009); Carroll County, IN (18015); Cass County, IN (18017); Clay County, IN (18021); Clinton County, IN"
"(18023); Crawford County, IN (18025); Daviess County, IN (18027); De Kalb County, IN (18033); Elkhart County, IN (18039);"
"Fayette County, IN (18041); Fountain County, IN (18045); Fulton County, IN (18049); Gibson County, IN (18051); Grant County, IN"
"(18053); Greene County, IN (18055); Harrison County, IN (18061); Henry County, IN (18065); Jackson County, IN (18071); Jasper"
"County, IN (18073); Jay County, IN (18075); Jefferson County, IN (18077); Jennings County, IN (18079); Knox County, IN (18083);"
"Lagrange County, IN (18087); La Porte County, IN (18091); Lawrence County, IN (18093); Madison County, IN (18095); Marshall"
"County, IN (18099); Martin County, IN (18101); Miami County, IN (18103); Montgomery County, IN (18107); Morgan County, IN"
"(18109); Newton County, IN (18111); Noble County, IN (18113); Ohio County, IN (18115); Orange County, IN (18117); Owen County,"
"IN (18119); Parke County, IN (18121); Perry County, IN (18123); Pike County, IN (18125); Pulaski County, IN (18131); Putnam"
"County, IN (18133); Randolph County, IN (18135); Ripley County, IN (18137); Rush County, IN (18139); Scott County, IN (18143);"
"Shelby County, IN (18145); Spencer County, IN (18147); Starke County, IN (18149); Sullivan County, IN (18153); Switzerland"
"County, IN (18155); Union County, IN (18161); Vermillion County, IN (18165); Wabash County, IN (18169); Warren County, IN"
"(18171); Washington County, IN (18175); Wayne County, IN (18177); Wells County, IN (18179); White County, IN (18181); Adair"
"County, IA (19001); Adams County, IA (19003); Allamakee County, IA (19005); Appanoose County, IA (19007); Audubon County, IA"
"(19009); Buena Vista County, IA (19021); Butler County, IA (19023); Calhoun County, IA (19025); Cass County, IA (19029);"
"Chickasaw County, IA (19037); Clarke County, IA (19039); Clayton County, IA (19043); Clinton County, IA (19045); Crawford"
"County, IA (19047); Davis County, IA (19051); Decatur County, IA (19053); Delaware County, IA (19055); Emmet County, IA (19063);"
"Fayette County, IA (19065); Floyd County, IA (19067); Franklin County, IA (19069); Fremont County, IA (19071); Greene County, IA"
"(19073); Guthrie County, IA (19077); Harrison County, IA (19085); Henry County, IA (19087); Howard County, IA (19089); Humboldt"
"County, IA (19091); Ida County, IA (19093); Iowa County, IA (19095); Jackson County, IA (19097); Jasper County, IA (19099);"
"Jones County, IA (19105); Keokuk County, IA (19107); Kossuth County, IA (19109); Lee County, IA (19111); Louisa County, IA"
"(19115); Lucas County, IA (19117); Marshall County, IA (19127); Mitchell County, IA (19131); Monona County, IA (19133); Monroe"
"County, IA (19135); Montgomery County, IA (19137); O'Brien County, IA (19141); Osceola County, IA (19143); Page County, IA"
"(19145); Palo Alto County, IA (19147); Pocahontas County, IA (19151); Ringgold County, IA (19159); Sac County, IA (19161); Tama"
"County, IA (19171); Taylor County, IA (19173); Union County, IA (19175); Van Buren County, IA (19177); Wapello County, IA"
"(19179); Wayne County, IA (19185); Webster County, IA (19187); Winnebago County, IA (19189); Worth County, IA (19195); Wright"
"County, IA (19197); Anderson County, KS (20003); Barber County, KS (20007); Chase County, KS (20017); Chautauqua County, KS"
"(20019); Cherokee County, KS (20021); Clark County, KS (20025); Comanche County, KS (20033); Elk County, KS (20049); Finney"
"County, KS (20055); Ford County, KS (20057); Grant County, KS (20067); Greeley County, KS (20071); Greenwood County, KS (20073);"
"Hamilton County, KS (20075); Harper County, KS (20077); Kearny County, KS (20093); Labette County, KS (20099); Linn County, KS"
"(20107); Montgomery County, KS (20125); Morton County, KS (20129); Neosho County, KS (20133); Seward County, KS (20175); Stanton"
"County, KS (20187); Stevens County, KS (20189); Wallace County, KS (20199); Wichita County, KS (20203); Wilson County, KS"
"(20205); Woodson County, KS (20207); Wyandotte County, KS (20209); Adair County, KY (21001); Allen County, KY (21003); Ballard"
"County, KY (21007); Barren County, KY (21009); Bath County, KY (21011); Bourbon County, KY (21017); Boyd County, KY (21019);"
"Bracken County, KY (21023); Breathitt County, KY (21025); Breckinridge County, KY (21027); Bullitt County, KY (21029); Butler"
"County, KY (21031); Caldwell County, KY (21033); Carlisle County, KY (21039); Carter County, KY (21043); Casey County, KY"
"(21045); Christian County, KY (21047); Clinton County, KY (21053); Crittenden County, KY (21055); Cumberland County, KY (21057);"
"Edmonson County, KY (21061); Elliott County, KY (21063); Fleming County, KY (21069); Floyd County, KY (21071); Fulton County, KY"
"(21075); Garrard County, KY (21079); Grant County, KY (21081); Graves County, KY (21083); Grayson County, KY (21085); Green"
"County, KY (21087); Greenup County, KY (21089); Harlan County, KY (21095); Harrison County, KY (21097); Hart County, KY (21099);"
"Henderson County, KY (21101); Henry County, KY (21103); Hickman County, KY (21105); Hopkins County, KY (21107); Jackson County,"
"KY (21109); Johnson County, KY (21115); Knott County, KY (21119); Knox County, KY (21121); Larue County, KY (21123); Laurel"
"County, KY (21125); Lee County, KY (21129); Letcher County, KY (21133); Lincoln County, KY (21137); Livingston County, KY"
"(21139); Logan County, KY (21141); Lyon County, KY (21143); Marion County, KY (21155); Marshall County, KY (21157); Martin"
"County, KY (21159); Mason County, KY (21161); Meade County, KY (21163); Menifee County, KY (21165); Mercer County, KY (21167);"
"Metcalfe County, KY (21169); Monroe County, KY (21171); Montgomery County, KY (21173); Morgan County, KY (21175); Muhlenberg"
"County, KY (21177); Nelson County, KY (21179); Nicholas County, KY (21181); Ohio County, KY (21183); Owen County, KY (21187);"
"Owsley County, KY (21189); Pendleton County, KY (21191); Perry County, KY (21193); Pike County, KY (21195); Powell County, KY"
"(21197); Pulaski County, KY (21199); Robertson County, KY (21201); Rockcastle County, KY (21203); Russell County, KY (21207);"
"Simpson County, KY (21213); Spencer County, KY (21215); Taylor County, KY (21217); Todd County, KY (21219); Trigg County, KY"
"(21221); Trimble County, KY (21223); Union County, KY (21225); Washington County, KY (21229); Wayne County, KY (21231); Webster"
"County, KY (21233); Wolfe County, KY (21237); Acadia Parish, LA (22001); Allen Parish, LA (22003); Avoyelles Parish, LA (22009);"
"Beauregard Parish, LA (22011); Bienville Parish, LA (22013); Caldwell Parish, LA (22021); Cameron Parish, LA (22023); Catahoula"
"Parish, LA (22025); Claiborne Parish, LA (22027); Concordia Parish, LA (22029); De Soto Parish, LA (22031); East Carroll Parish,"
"LA (22035); East Feliciana Parish, LA (22037); Evangeline Parish, LA (22039); Franklin Parish, LA (22041); Iberia Parish, LA"
"(22045); Iberville Parish, LA (22047); Jackson Parish, LA (22049); Jefferson Davis Parish, LA (22053); Lafourche Parish, LA"
"(22057); LaSalle Parish, LA (22059); Livingston Parish, LA (22063); Madison Parish, LA (22065); Morehouse Parish, LA (22067);"
"Natchitoches Parish, LA (22069); Plaquemines Parish, LA (22075); Pointe Coupee Parish, LA (22077); Red River Parish, LA (22081);"
"Richland Parish, LA (22083); Sabine Parish, LA (22085); St. Bernard Parish, LA (22087); St. Helena Parish, LA (22091); St. James"
"Parish, LA (22093); St. John the Baptist Parish, LA (22095); St. Landry Parish, LA (22097); St. Martin Parish, LA (22099); St."
"Mary Parish, LA (22101); Tangipahoa Parish, LA (22105); Tensas Parish, LA (22107); Terrebonne Parish, LA (22109); Union Parish,"
"LA (22111); Vermilion Parish, LA (22113); Vernon Parish, LA (22115); Washington Parish, LA (22117); Webster Parish, LA (22119);"
"West Carroll Parish, LA (22123); Winn Parish, LA (22127); Aroostook County, ME (23003); Oxford County, ME (23017); Piscataquis"
"County, ME (23021); Somerset County, ME (23025); Allegany County, MD (24001); Caroline County, MD (24011); Somerset County, MD"
"(24039); Alcona County, MI (26001); Alger County, MI (26003); Alpena County, MI (26007); Arenac County, MI (26011); Bay County,"
"MI (26017); Branch County, MI (26023); Cass County, MI (26027); Clare County, MI (26035); Delta County, MI (26041); Gladwin"
"County, MI (26051); Gogebic County, MI (26053); Gratiot County, MI (26057); Hillsdale County, MI (26059); Huron County, MI"
"(26063); Ionia County, MI (26067); Iosco County, MI (26069); Iron County, MI (26071); Kalkaska County, MI (26079); Lake County,"
"MI (26085); Lapeer County, MI (26087); Luce County, MI (26095); Manistee County, MI (26101); Menominee County, MI (26109);"
"Missaukee County, MI (26113); Montcalm County, MI (26117); Montmorency County, MI (26119); Muskegon County, MI (26121); Newaygo"
"County, MI (26123); Oceana County, MI (26127); Ogemaw County, MI (26129); Ontonagon County, MI (26131); Osceola County, MI"
"(26133); Oscoda County, MI (26135); Presque Isle County, MI (26141); Roscommon County, MI (26143); St. Clair County, MI (26147);"
"St. Joseph County, MI (26149); Sanilac County, MI (26151); Schoolcraft County, MI (26153); Shiawassee County, MI (26155);"
"Tuscola County, MI (26157); Wexford County, MI (26165); Aitkin County, MN (27001); Chippewa County, MN (27023); Cottonwood"
"County, MN (27033); Faribault County, MN (27043); Freeborn County, MN (27047); Isanti County, MN (27059); Kanabec County, MN"
"(27065); Koochiching County, MN (27071); Lac qui Parle County, MN (27073); McLeod County, MN (27085); Mahnomen County, MN"
"(27087); Meeker County, MN (27093); Mille Lacs County, MN (27095); Morrison County, MN (27097); Nobles County, MN (27105);"
"Norman County, MN (27107); Pennington County, MN (27113); Pine County, MN (27115); Red Lake County, MN (27125); Redwood County,"
"MN (27127); Renville County, MN (27129); Sibley County, MN (27143); Swift County, MN (27151); Todd County, MN (27153); Wadena"
"County, MN (27159); Watonwan County, MN (27165); Yellow Medicine County, MN (27173); Adams County, MS (28001); Alcorn County, MS"
"(28003); Amite County, MS (28005); Attala County, MS (28007); Benton County, MS (28009); Calhoun County, MS (28013); Carroll"
"County, MS (28015); Chickasaw County, MS (28017); Choctaw County, MS (28019); Clarke County, MS (28023); Coahoma County, MS"
"(28027); Copiah County, MS (28029); Covington County, MS (28031); Franklin County, MS (28037); George County, MS (28039); Greene"
"County, MS (28041); Holmes County, MS (28051); Humphreys County, MS (28053); Issaquena County, MS (28055); Itawamba County, MS"
"(28057); Jasper County, MS (28061); Jefferson Davis County, MS (28065); Kemper County, MS (28069); Lauderdale County, MS"
"(28075); Lawrence County, MS (28077); Leake County, MS (28079); Leflore County, MS (28083); Lincoln County, MS (28085); Marion"
"County, MS (28091); Marshall County, MS (28093); Monroe County, MS (28095); Montgomery County, MS (28097); Neshoba County, MS"
"(28099); Newton County, MS (28101); Noxubee County, MS (28103); Panola County, MS (28107); Pearl River County, MS (28109); Perry"
"County, MS (28111); Pike County, MS (28113); Pontotoc County, MS (28115); Prentiss County, MS (28117); Quitman County, MS"
"(28119); Scott County, MS (28123); Sharkey County, MS (28125); Simpson County, MS (28127); Smith County, MS (28129); Stone"
